id_player,team,league_name,team_image_url
265121,Frankfurt,GPFBL,https://images.ctfassets.net/rs6bgs1g8dbr/6WjEJsJ2rrIACAxQIoOWHS/5ce1b88ae5293f93b75debfe292b1211/Frankfurt.png
230117,Rio Ave FC,Liga Portugal,https://images.ctfassets.net/rs6bgs1g8dbr/1vKaXyTvqKHQQwTUYa1aaS/e09fda76433f7fdfe09d6a06dc66311f/Rio_Ave_FC.png
275811,Roma,Calcio A Femminile,https://images.ctfassets.net/rs6bgs1g8dbr/4SEBNKyClmVgals1a0d37b/60ecc689bcdcbf26c54901381cde464c/Roma.png
236699,Fulham,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3XyipfAo9C0YXRicMOahlo/3e4c1428d3cecd6727f44e19f3c40857/Fulham.png
267369,NC Courage,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/15pYDaOcW0PwmLK6753mxG/5313c4347b22763b8009e6fa95a826dc/NC_Courage.png
261659,SV Werder Bremen,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/6dSiomfKu40ZmJt7bvXecB/09ef59ed258115d888324004a8dda698/SV_Werder_Bremen.png
242392,Hellas Verona,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/4jWDO0KXrxR1nIByLIUu77/e4f3c166f209005344c452e24706cd68/Hellas_Verona.png
244480,Stade Brestois 29,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/60qmiryXPELFY24uWHd9Lj/7f4abab559da079d5f613c419b7dc3ed/Stade_Brestois_29.png
272340,SGS Essen,GPFBL,https://images.ctfassets.net/rs6bgs1g8dbr/5kZBhm2pxb1cL1DQ7KRdfj/62ac02eb5d4c6840181a8519884ac867/SGS_Essen.png
225782,OL,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/2kibVttoIt9gnfp3ygPPmI/5aeb71423d1191a26818c8d6243ca598/OL.png
226797,Rosario Central ,Libertadores,https://images.ctfassets.net/rs6bgs1g8dbr/1v4r5IRvFPTTmtWYxzcvQf/6805a62503ee68af5373ec8ba230328b/Rosario_Central_.png
239978,Parma,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/3G1Nk9ja6JBWdce9dEdr0N/cc40ab4161005d57702a3a021913e310/Parma.png
